Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
09:59:02.291,,-19,-23,1063
09:59:02.329,,-18,-23,1062
09:59:02.367,,-18,-24,1063
09:59:02.405,,-18,-23,1062
09:59:02.443,,-18,-23,1062
09:59:02.481,,-18,-23,1063
09:59:02.519,,-18,-23,1062
09:59:02.557,,-18,-23,1063
09:59:02.595,,-18,-23,1062
09:59:02.633,,-18,-23,1062
09:59:02.671,,-18,-23,1063
09:59:02.709,,-18,-23,1062
09:59:02.747,,-18,-23,1063
09:59:02.785,,-18,-23,1062
09:59:02.823,,-18,-23,1063
09:59:02.861,,-18,-23,1062
09:59:02.899,,-18,-24,1064
09:59:02.937,,-18,-23,1062
09:59:02.975,,-18,-23,1063
09:59:03.013,,-18,-23,1063
09:59:03.051,,-17,-23,1061
09:59:03.089,,-18,-23,1063
09:59:03.127,,-18,-23,1063
09:59:03.165,,-18,-23,1063
09:59:03.203,,-18,-23,1063
09:59:03.241,,-18,-23,1062
09:59:03.279,,-18,-23,1063
09:59:03.317,,-18,-23,1062
09:59:03.355,,-18,-24,1063
09:59:03.393,,-18,-23,1063
09:59:03.431,,-18,-23,1063
09:59:03.469,,-19,-23,1063
09:59:03.507,,-18,-23,1063
09:59:03.545,,-18,-23,1063
09:59:03.583,,-18,-23,1063
09:59:03.621,,-18,-23,1063
09:59:03.659,,-18,-23,1062
09:59:03.697,,-18,-23,1063
09:59:03.735,,-18,-23,1063
09:59:03.773,,-17,-23,1063
09:59:03.811,,-18,-24,1063
09:59:03.849,,-18,-23,1063
09:59:03.887,,-18,-23,1062
09:59:03.925,,-18,-23,1062
09:59:03.963,,-19,-23,1063
09:59:04.001,,-17,-23,1061
09:59:04.039,,-19,-23,1063
09:59:04.077,,-18,-23,1062
09:59:04.115,,-18,-22,1063
09:59:04.153,,-18,-23,1062
09:59:04.191,,-18,-23,1061
09:59:04.229,,-18,-23,1062
09:59:04.267,,-19,-23,1063
09:59:04.305,,-18,-23,1062
09:59:04.343,,-18,-23,1062
09:59:04.381,,-17,-23,1062
09:59:04.419,,-18,-23,1063
09:59:04.457,,-19,-23,1062
09:59:04.495,,-18,-24,1062
09:59:04.533,,-18,-23,1062
09:59:04.571,,-18,-23,1063
09:59:04.609,,-18,-23,1063
09:59:04.647,,-18,-23,1062
09:59:04.685,,-18,-23,1062
09:59:04.723,,-18,-23,1062
09:59:04.761,,-18,-23,1062
09:59:04.799,,-19,-23,1063
09:59:04.837,,-18,-23,1062
09:59:04.875,,-18,-23,1062
09:59:04.913,,-18,-23,1062
09:59:04.951,,-18,-23,1062
09:59:04.989,,-18,-23,1062
09:59:05.027,,-18,-23,1062
09:59:05.065,,-18,-23,1062
09:59:05.103,,-18,-23,1062
09:59:05.141,,-18,-23,1062
09:59:05.179,,-18,-23,1062
09:59:05.217,,-18,-23,1063
09:59:05.255,,-18,-23,1063
09:59:05.293,,-18,-24,1062
09:59:05.331,,-18,-24,1062
09:59:05.369,,-18,-24,1062
09:59:05.407,,-19,-23,1063
09:59:05.445,,-18,-23,1062
09:59:05.483,,-18,-23,1062
09:59:05.521,,-18,-23,1062
09:59:05.559,,-18,-23,1062
09:59:05.597,,-18,-23,1063
09:59:05.635,,-18,-23,1062
09:59:05.673,,-18,-23,1062
09:59:05.711,,-19,-23,1062
09:59:05.749,,-18,-23,1062
09:59:05.787,,-18,-23,1062
09:59:05.825,,-18,-23,1062
09:59:05.863,,-19,-23,1064
09:59:05.901,,-18,-23,1062
09:59:05.939,,-18,-23,1062
09:59:05.977,,-18,-23,1063
09:59:06.015,,-18,-23,1063
09:59:06.053,,-18,-23,1062
09:59:06.091,,-18,-23,1062
09:59:06.129,,-18,-23,1063
09:59:06.167,,-19,-23,1062
09:59:06.205,,-18,-23,1062
09:59:06.243,,-19,-23,1062
09:59:06.281,,-18,-23,1063
09:59:06.319,,-19,-23,1063
09:59:06.357,,-18,-23,1062
09:59:06.395,,-18,-23,1063
09:59:06.433,,-18,-23,1062
09:59:06.471,,-18,-23,1063
09:59:06.509,,-17,-23,1063
09:59:06.547,,-18,-23,1062
09:59:06.585,,-18,-23,1063
09:59:06.623,,-18,-23,1062
09:59:06.661,,-18,-23,1062
09:59:06.699,,-18,-23,1062
09:59:06.737,,-18,-23,1063
09:59:06.775,,-18,-23,1062
09:59:06.813,,-18,-23,1063
09:59:06.851,,-18,-23,1063
09:59:06.889,,-18,-23,1063
09:59:06.927,,-18,-23,1063
09:59:06.965,,-18,-23,1063
09:59:07.003,,-18,-23,1063
09:59:07.041,,-18,-23,1062
09:59:07.079,,-18,-23,1063
09:59:07.117,,-18,-23,1063
09:59:07.155,,-18,-23,1063
09:59:07.193,,-18,-23,1063
09:59:07.231,,-19,-23,1063
09:59:07.269,,-18,-23,1063
09:59:07.307,,-18,-23,1062
09:59:07.345,,-18,-23,1062
09:59:07.383,,-18,-23,1063
09:59:07.421,,-18,-23,1063
09:59:07.459,,-18,-23,1063
09:59:07.497,,-18,-23,1062
09:59:07.535,,-18,-23,1062
09:59:07.573,,-18,-23,1063
09:59:07.611,,-18,-23,1063
09:59:07.649,,-18,-23,1062
09:59:07.687,,-19,-24,1063
09:59:07.725,,-18,-23,1063
09:59:07.763,,-18,-23,1063
09:59:07.801,,-18,-23,1063
09:59:07.927,,-18,-23,1062
09:59:07.929,,-18,-23,1062
09:59:07.930,,-18,-23,1062
09:59:07.953,,-18,-23,1063
09:59:07.991,,-18,-23,1063
09:59:08.029,,-18,-23,1063
09:59:08.067,,-18,-23,1062
09:59:08.105,,-18,-23,1062
09:59:08.143,,-19,-24,1063
09:59:08.181,,-18,-23,1063
09:59:08.219,,-18,-23,1062
09:59:08.257,,-18,-23,1063
09:59:08.295,,-18,-23,1063
09:59:08.333,,-18,-23,1063
09:59:08.371,,-18,-23,1063
09:59:08.409,,-18,-24,1063
09:59:08.447,,-18,-23,1063
09:59:08.485,,-18,-23,1062
09:59:08.523,,-18,-24,1063
09:59:08.561,,-18,-23,1063
09:59:08.599,,-18,-23,1063
09:59:08.637,,-17,-23,1062
09:59:08.675,,-18,-23,1063
09:59:08.713,,-18,-24,1063
09:59:08.751,,-18,-23,1063
09:59:08.789,,-18,-23,1063
09:59:08.827,,-18,-23,1062
09:59:08.865,,-18,-23,1063
09:59:08.903,,-17,-23,1062
09:59:08.941,,-18,-23,1064
09:59:08.979,,-18,-23,1062
09:59:09.017,,-18,-23,1063
09:59:09.055,,-18,-23,1063
09:59:09.093,,-18,-23,1063
09:59:09.131,,-20,-21,1064
09:59:09.169,,-17,-23,1063
09:59:09.207,,-17,-24,1061
09:59:09.245,,-15,-25,1061
09:59:09.283,,-18,-23,1063
09:59:09.321,,-17,-23,1062
09:59:09.359,,-18,-23,1063
09:59:09.397,,-17,-23,1063
09:59:09.435,,-17,-23,1063
09:59:09.473,,-17,-23,1063
09:59:09.511,,-17,-23,1062
09:59:09.549,,-17,-23,1063
09:59:09.587,,-17,-23,1063
09:59:09.625,,-17,-23,1063
09:59:09.663,,-17,-23,1062
09:59:09.701,,-17,-23,1061
09:59:09.739,,-19,-23,1064
09:59:09.777,,-17,-23,1063
09:59:09.814,,-17,-23,1063
09:59:09.852,,-18,-23,1063
09:59:09.890,,-17,-23,1062
09:59:09.928,,-18,-23,1063
09:59:09.966,,-17,-23,1062
09:59:10.004,,-18,-23,1063
09:59:10.042,,-17,-23,1063
09:59:10.080,,-17,-23,1063
09:59:10.118,,-18,-23,1062
09:59:10.156,,-18,-23,1063
09:59:10.194,,-17,-23,1063
09:59:10.232,,-17,-23,1063
09:59:10.270,,-17,-23,1063
09:59:10.308,,-18,-23,1062
09:59:10.346,,-17,-23,1063
09:59:10.384,,-18,-23,1062
09:59:10.422,,-18,-23,1062
09:59:10.460,,-18,-23,1063
09:59:10.498,,-18,-23,1063
09:59:10.536,,-17,-23,1062
09:59:10.574,,-18,-23,1063
09:59:10.612,,-18,-23,1062
09:59:10.650,,-18,-23,1063
09:59:10.688,,-17,-23,1063
09:59:10.726,,-18,-23,1063
09:59:10.764,,-17,-23,1063
09:59:10.802,,-18,-23,1062
09:59:10.840,,-18,-23,1063
09:59:10.878,,-18,-23,1063
09:59:10.916,,-18,-23,1062
09:59:10.954,,-17,-23,1063
09:59:10.992,,-18,-23,1062
09:59:11.030,,-17,-23,1063
09:59:11.068,,-18,-23,1062
09:59:11.106,,-17,-23,1062
09:59:11.144,,-18,-23,1062
09:59:11.182,,-17,-23,1063
09:59:11.220,,-18,-23,1062
09:59:11.258,,-18,-24,1062
09:59:11.296,,-18,-23,1063
09:59:11.334,,-17,-23,1062
09:59:11.372,,-17,-23,1062
09:59:11.410,,-17,-24,1062
09:59:11.448,,-18,-23,1062
09:59:11.486,,-17,-23,1062
09:59:11.524,,-18,-23,1062
09:59:11.562,,-18,-23,1062
09:59:11.600,,-18,-23,1062
09:59:11.638,,-17,-23,1062
09:59:11.676,,-18,-23,1061
09:59:11.714,,-18,-23,1062
09:59:11.752,,-18,-23,1062
09:59:11.790,,-18,-23,1062
09:59:11.828,,-17,-23,1062
09:59:11.866,,-17,-23,1061
09:59:11.904,,-18,-23,1061
09:59:11.942,,-17,-23,1062
09:59:11.980,,-18,-23,1062
09:59:12.018,,-17,-23,1062
09:59:12.056,,-18,-23,1062
09:59:12.094,,-18,-23,1062
09:59:12.132,,-18,-23,1060
09:59:12.170,,-17,-24,1061
09:59:12.208,,-18,-23,1061
09:59:12.246,,-18,-24,1062
09:59:12.284,,-17,-23,1062
09:59:12.322,,-18,-23,1062
09:59:12.360,,-18,-23,1061
09:59:12.398,,-18,-23,1061
09:59:12.436,,-17,-23,1061
09:59:12.474,,-18,-24,1061
09:59:12.512,,-18,-24,1062
09:59:12.550,,-18,-23,1062
09:59:12.588,,-18,-23,1061
09:59:12.626,,-18,-23,1062
09:59:12.664,,-18,-23,1061
09:59:12.702,,-18,-23,1062
09:59:12.740,,-17,-23,1061
09:59:12.778,,-17,-23,1061
09:59:12.816,,-17,-23,1062
09:59:12.854,,-18,-23,1062
09:59:12.892,,-17,-23,1062
09:59:12.930,,-18,-23,1061
09:59:12.968,,-18,-23,1062
09:59:13.006,,-18,-23,1062
09:59:13.044,,-18,-23,1062
09:59:13.082,,-18,-24,1061
09:59:13.120,,-18,-23,1062
09:59:13.158,,-18,-22,1061
09:59:13.196,,-17,-23,1061
09:59:13.234,,-17,-23,1062
09:59:13.272,,-18,-23,1062
09:59:13.310,,-18,-23,1062
09:59:13.348,,-17,-23,1062
09:59:13.386,,-18,-23,1062
09:59:13.424,,-17,-23,1062
09:59:13.462,,-17,-23,1062
09:59:13.500,,-18,-23,1062
09:59:13.538,,-17,-23,1063
09:59:13.659,,-17,-23,1063
09:59:13.661,,-17,-23,1063
09:59:13.662,,-17,-23,1063
09:59:13.690,,-17,-23,1062
09:59:13.728,,-18,-23,1062
09:59:13.766,,-18,-23,1062
09:59:13.804,,-18,-23,1062
09:59:13.842,,-18,-23,1063
09:59:13.880,,-17,-23,1062
09:59:13.918,,-18,-23,1062
09:59:13.956,,-17,-23,1062
09:59:13.994,,-17,-23,1062
09:59:14.032,,-18,-23,1062
09:59:14.070,,-17,-23,1062
09:59:14.108,,-18,-23,1063
09:59:14.146,,-17,-23,1062
09:59:14.184,,-17,-23,1063
09:59:14.222,,-18,-23,1062
09:59:14.260,,-17,-24,1062
09:59:14.298,,-18,-23,1062
09:59:14.336,,-17,-23,1062
09:59:14.374,,-18,-24,1062
09:59:14.412,,-18,-23,1062
09:59:14.450,,-18,-23,1063
09:59:14.488,,-18,-23,1062
09:59:14.526,,-18,-23,1062
09:59:14.564,,-17,-23,1062
09:59:14.602,,-18,-23,1063
09:59:14.640,,-18,-24,1062
09:59:14.678,,-17,-24,1062
09:59:14.716,,-18,-24,1062
09:59:14.754,,-18,-23,1063
09:59:14.792,,-17,-23,1063
09:59:14.830,,-17,-23,1063
09:59:14.868,,-17,-23,1063
09:59:14.906,,-17,-23,1062
09:59:14.944,,-18,-23,1063
09:59:14.982,,-18,-23,1063
09:59:15.020,,-17,-23,1062
09:59:15.058,,-17,-23,1063
09:59:15.096,,-18,-23,1062
09:59:15.134,,-17,-23,1063
09:59:15.172,,-18,-23,1062
09:59:15.210,,-18,-23,1062
09:59:15.248,,-18,-23,1063
09:59:15.286,,-18,-24,1063
09:59:15.324,,-18,-23,1062
09:59:15.362,,-17,-23,1062
09:59:15.400,,-18,-23,1063
09:59:15.438,,-17,-23,1063
09:59:15.476,,-18,-23,1063
09:59:15.514,,-17,-23,1063
09:59:15.552,,-18,-24,1062
09:59:15.590,,-17,-23,1063
09:59:15.628,,-18,-23,1061
09:59:15.666,,-19,-23,1065
09:59:15.704,,-18,-24,1062
09:59:15.742,,-17,-23,1062
09:59:15.780,,-18,-24,1062
09:59:15.818,,-17,-23,1062
09:59:15.856,,-18,-23,1063
09:59:15.894,,-18,-23,1063
09:59:15.932,,-18,-23,1063
09:59:15.970,,-18,-24,1062
09:59:16.008,,-18,-23,1063
09:59:16.046,,-17,-23,1063
09:59:16.084,,-17,-23,1063
09:59:16.122,,-18,-24,1063
09:59:16.160,,-17,-23,1064
09:59:16.198,,-17,-23,1062
09:59:16.236,,-18,-23,1063
09:59:16.274,,-17,-23,1062
09:59:16.312,,-17,-23,1063
09:59:16.350,,-18,-23,1063
09:59:16.388,,-18,-23,1062
09:59:16.426,,-16,-23,1062
09:59:16.464,,-18,-23,1064
09:59:16.502,,-17,-23,1062
09:59:16.540,,-18,-23,1063
09:59:16.578,,-17,-23,1062
09:59:16.616,,-18,-23,1063
09:59:16.654,,-18,-23,1062
09:59:16.692,,-17,-23,1063
09:59:16.730,,-17,-23,1062
09:59:16.768,,-17,-23,1063
09:59:16.806,,-17,-23,1063
09:59:16.844,,-17,-24,1062
09:59:16.882,,-17,-23,1062
09:59:16.920,,-17,-23,1063
09:59:16.958,,-17,-23,1062
09:59:16.996,,-17,-23,1062
09:59:17.034,,-18,-24,1064
09:59:17.072,,-18,-23,1064
09:59:17.110,,-17,-23,1062
09:59:17.148,,-17,-24,1062
09:59:17.186,,-17,-23,1062
09:59:17.224,,-19,-22,1064
09:59:17.262,,-17,-24,1062
09:59:17.300,,-18,-25,1064
09:59:17.338,,-18,-21,1064
09:59:17.376,,-17,-24,1061
09:59:17.414,,-18,-23,1063
09:59:17.452,,-17,-23,1062
09:59:17.490,,-18,-23,1063
09:59:17.528,,-16,-23,1062
09:59:17.566,,-17,-24,1060
09:59:17.604,,-19,-22,1064
09:59:17.642,,-19,-23,1063
09:59:17.680,,-16,-22,1062
09:59:17.718,,-18,-24,1062
09:59:17.756,,-17,-22,1063
09:59:17.794,,-18,-23,1063
09:59:17.832,,-17,-23,1062
09:59:17.870,,-17,-23,1063
09:59:17.908,,-18,-24,1061
09:59:17.946,,-17,-23,1062
09:59:17.984,,-17,-19,1058
09:59:18.022,,-19,-28,1065
09:59:18.060,,-17,-23,1061
09:59:18.098,,-18,-24,1062
09:59:18.136,,-28,-32,1061
09:59:18.174,,-9,-18,1061
09:59:18.212,,-17,-19,1060
09:59:18.250,,-17,-24,1064
09:59:18.288,,-19,-24,1061
09:59:18.326,,-18,-24,1062
09:59:18.364,,-18,-24,1062
09:59:18.402,,-18,-23,1062
09:59:18.440,,-17,-23,1062
09:59:18.478,,-19,-25,1061
09:59:18.516,,-18,-24,1062
09:59:18.554,,-19,-24,1062
09:59:18.592,,-18,-24,1061
09:59:18.630,,-18,-24,1061
09:59:18.668,,-19,-24,1064
09:59:18.706,,-19,-26,1058
09:59:18.744,,-17,-23,1064
09:59:18.782,,-19,-24,1062
09:59:18.820,,-18,-24,1061
09:59:18.858,,-18,-24,1062
09:59:18.896,,-18,-24,1062
09:59:18.934,,-19,-24,1063
09:59:18.972,,-18,-25,1062
09:59:19.009,,-18,-24,1062
09:59:19.048,,-19,-24,1062
09:59:19.086,,-18,-24,1062
09:59:19.123,,-18,-24,1062
09:59:19.161,,-18,-24,1062
09:59:19.199,,-18,-24,1062
09:59:19.237,,-18,-24,1062
09:59:19.275,,-18,-24,1062
09:59:19.313,,-18,-24,1062
09:59:19.439,,-19,-24,1063
09:59:19.440,,-19,-24,1063
09:59:19.442,,-19,-24,1063
09:59:19.465,,-18,-24,1062
09:59:19.503,,-18,-24,1062
09:59:19.541,,-18,-24,1062
09:59:19.579,,-17,-24,1063
09:59:19.617,,-18,-24,1062
09:59:19.655,,-18,-24,1062
09:59:19.693,,-18,-23,1063
09:59:19.731,,-18,-24,1062
09:59:19.769,,-19,-24,1062
09:59:19.807,,-18,-24,1062
09:59:19.845,,-18,-24,1062
09:59:19.883,,-18,-23,1063
09:59:19.921,,-18,-24,1062
09:59:19.959,,-18,-24,1063
09:59:19.997,,-19,-24,1062
09:59:20.035,,-17,-24,1062
09:59:20.073,,-18,-24,1063
09:59:20.111,,-18,-23,1062
09:59:20.149,,-18,-24,1062
09:59:20.187,,-18,-23,1062
09:59:20.225,,-17,-24,1062
09:59:20.263,,-17,-24,1058
09:59:20.301,,-20,-23,1065
09:59:20.339,,-19,-24,1064
09:59:20.377,,-18,-23,1062
09:59:20.415,,-19,-24,1062
09:59:20.453,,-18,-24,1062
09:59:20.491,,-18,-23,1063
09:59:20.529,,-18,-24,1061
09:59:20.567,,-18,-24,1062
09:59:20.605,,-19,-24,1062
09:59:20.643,,-18,-24,1063
09:59:20.681,,-18,-24,1061
09:59:20.719,,-18,-24,1062
09:59:20.757,,-18,-24,1063
09:59:20.795,,-17,-24,1062
09:59:20.833,,-18,-24,1062
09:59:20.871,,-18,-24,1062
09:59:20.909,,-18,-23,1062
09:59:20.947,,-18,-23,1062
09:59:20.985,,-18,-24,1062
09:59:21.023,,-18,-23,1062
09:59:21.061,,-18,-24,1062
09:59:21.099,,-18,-24,1062
09:59:21.137,,-19,-24,1062
09:59:21.175,,-18,-24,1062
09:59:21.213,,-18,-23,1063
09:59:21.251,,-18,-24,1062
09:59:21.289,,-18,-24,1062
09:59:21.327,,-18,-24,1062
09:59:21.365,,-18,-23,1062
09:59:21.403,,-18,-23,1062
09:59:21.441,,-18,-23,1062
09:59:21.479,,-18,-24,1062
09:59:21.517,,-18,-24,1062
09:59:21.555,,-18,-23,1062
09:59:21.593,,-18,-24,1062
09:59:21.631,,-18,-23,1062
09:59:21.669,,-18,-24,1062
09:59:21.707,,-18,-24,1063
09:59:21.745,,-17,-23,1062
09:59:21.783,,-18,-23,1062
09:59:21.821,,-18,-24,1062
09:59:21.859,,-18,-24,1062
09:59:21.897,,-19,-23,1063
09:59:21.935,,-18,-24,1062
09:59:21.973,,-18,-23,1062
09:59:22.011,,-18,-24,1062
09:59:22.049,,-18,-24,1062
09:59:22.087,,-17,-24,1062
09:59:22.125,,-18,-23,1062
09:59:22.163,,-18,-23,1063
09:59:22.201,,-18,-24,1062
09:59:22.239,,-18,-23,1062
09:59:22.277,,-18,-24,1062
09:59:22.315,,-18,-24,1062
09:59:22.353,,-18,-24,1062
09:59:22.391,,-17,-23,1062
09:59:22.429,,-18,-23,1063
09:59:22.467,,-18,-23,1062
09:59:22.505,,-19,-23,1063
09:59:22.543,,-18,-23,1062
09:59:22.581,,-18,-23,1062
09:59:22.619,,-18,-23,1062
09:59:22.657,,-18,-23,1062
09:59:22.695,,-18,-24,1063
09:59:22.733,,-18,-24,1062
09:59:22.771,,-18,-24,1062
09:59:22.809,,-18,-23,1062
09:59:22.847,,-18,-24,1062
09:59:22.885,,-18,-24,1062
09:59:22.923,,-18,-24,1062
09:59:22.961,,-18,-23,1062
09:59:22.999,,-18,-23,1063
09:59:23.037,,-18,-24,1062
09:59:23.075,,-18,-24,1063
09:59:23.113,,-18,-24,1062
09:59:23.151,,-18,-24,1062
09:59:23.189,,-18,-23,1062
09:59:23.227,,-18,-23,1062
09:59:23.265,,-18,-23,1062
09:59:23.303,,-18,-24,1062
09:59:23.341,,-18,-23,1062
09:59:23.379,,-18,-24,1062
09:59:23.417,,-18,-24,1062
09:59:23.455,,-18,-24,1062
09:59:23.493,,-18,-24,1062
09:59:23.531,,-19,-24,1062
09:59:23.569,,-18,-24,1062
09:59:23.607,,-18,-23,1063
09:59:23.645,,-18,-24,1062
09:59:23.683,,-18,-24,1062
09:59:23.721,,-18,-24,1062
09:59:23.759,,-18,-24,1063
09:59:23.797,,-18,-24,1062
09:59:23.835,,-18,-24,1063
09:59:23.873,,-18,-23,1063
09:59:23.911,,-18,-24,1062
09:59:23.949,,-18,-24,1062
09:59:23.987,,-18,-24,1062
09:59:24.025,,-18,-24,1062
09:59:24.063,,-18,-24,1062
09:59:24.101,,-18,-24,1062
09:59:24.139,,-18,-24,1062
09:59:24.177,,-18,-24,1062
09:59:24.215,,-18,-24,1063
09:59:24.253,,-18,-23,1062
09:59:24.291,,-18,-23,1063
09:59:24.329,,-18,-24,1062
09:59:24.367,,-18,-24,1062
09:59:24.405,,-18,-24,1062
09:59:24.443,,-18,-24,1063
09:59:24.481,,-19,-24,1062
09:59:24.519,,-18,-24,1062
09:59:24.557,,-19,-23,1062
09:59:24.595,,-18,-23,1063
09:59:24.633,,-18,-23,1062
09:59:24.671,,-18,-24,1062
09:59:24.709,,-18,-24,1063
09:59:24.747,,-18,-23,1063
09:59:24.785,,-18,-23,1062
09:59:24.823,,-17,-23,1063
09:59:24.861,,-18,-25,1062
09:59:24.899,,-19,-22,1063
09:59:24.937,,-18,-23,1062
09:59:24.975,,-18,-24,1062
09:59:25.013,,-18,-24,1062
09:59:25.051,,-18,-24,1062
09:59:25.089,,-18,-24,1063
09:59:25.210,,-18,-23,1063
09:59:25.211,,-18,-23,1063
09:59:25.212,,-18,-23,1063
09:59:25.241,,-18,-24,1062
09:59:25.279,,-18,-23,1062
09:59:25.317,,-18,-24,1062
09:59:25.355,,-18,-23,1063
09:59:25.393,,-18,-23,1062
09:59:25.431,,-18,-23,1063
09:59:25.469,,-18,-24,1062
09:59:25.507,,-18,-23,1062
09:59:25.545,,-18,-24,1062
09:59:25.583,,-18,-24,1063
09:59:25.621,,-18,-24,1062
09:59:25.659,,-18,-23,1063
09:59:25.697,,-18,-23,1063
09:59:25.735,,-18,-23,1063
09:59:25.773,,-17,-24,1062
09:59:25.811,,-18,-23,1062
09:59:25.849,,-18,-24,1062
09:59:25.887,,-18,-24,1063
09:59:25.925,,-18,-23,1063
09:59:25.963,,-18,-23,1063
09:59:26.001,,-18,-24,1063
09:59:26.039,,-18,-24,1063
09:59:26.077,,-18,-23,1063
09:59:26.115,,-18,-23,1062
09:59:26.153,,-18,-24,1063
09:59:26.191,,-17,-24,1063
09:59:26.229,,-18,-23,1063
09:59:26.267,,-18,-23,1062
09:59:26.305,,-18,-23,1063
09:59:26.343,,-18,-23,1063
09:59:26.381,,-18,-23,1062
09:59:26.419,,-18,-23,1063
09:59:26.457,,-18,-23,1063
09:59:26.495,,-18,-24,1063
09:59:26.533,,-18,-24,1063
09:59:26.571,,-18,-23,1063
09:59:26.609,,-18,-23,1063
09:59:26.647,,-18,-23,1063
09:59:26.685,,-18,-23,1062
09:59:26.723,,-18,-23,1063
09:59:26.761,,-18,-23,1062
09:59:26.799,,-18,-24,1063
09:59:26.837,,-18,-24,1063
09:59:26.875,,-18,-23,1063
09:59:26.913,,-18,-24,1063
09:59:26.951,,-17,-24,1063
09:59:26.989,,-18,-23,1064
09:59:27.027,,-18,-24,1062
09:59:27.065,,-18,-24,1063
09:59:27.103,,-18,-23,1063
09:59:27.141,,-18,-24,1063
09:59:27.179,,-17,-24,1063
09:59:27.217,,-18,-23,1063
09:59:27.255,,-18,-23,1063
09:59:27.293,,-18,-23,1063
09:59:27.331,,-18,-23,1063
09:59:27.369,,-18,-23,1063
09:59:27.407,,-18,-24,1063
09:59:27.445,,-19,-21,1065
09:59:27.483,,-18,-25,1060
09:59:27.521,,-18,-25,1063
09:59:27.559,,-17,-23,1063
09:59:27.597,,-19,-24,1063
09:59:27.635,,-18,-23,1062
09:59:27.673,,-18,-24,1063
09:59:27.711,,-18,-24,1063
09:59:27.749,,-18,-24,1063
09:59:27.787,,-18,-24,1063
09:59:27.825,,-18,-24,1063
09:59:27.863,,-18,-23,1062
09:59:27.901,,-18,-24,1063
09:59:27.939,,-18,-24,1062
09:59:27.977,,-19,-24,1063
09:59:28.015,,-18,-23,1063
09:59:28.053,,-18,-24,1063
09:59:28.091,,-18,-23,1063
09:59:28.129,,-18,-23,1063
09:59:28.167,,-18,-23,1063
09:59:28.205,,-17,-23,1063
09:59:28.243,,-18,-23,1063
09:59:28.281,,-18,-23,1062
09:59:28.319,,-18,-24,1064
09:59:28.357,,-18,-23,1063
09:59:28.395,,-18,-24,1062
09:59:28.432,,-18,-24,1063
09:59:28.470,,-18,-24,1062
09:59:28.508,,-19,-23,1063
09:59:28.546,,-18,-24,1062
09:59:28.584,,-18,-24,1063
09:59:28.622,,-18,-23,1063
09:59:28.660,,-18,-24,1063
09:59:28.698,,-18,-24,1063
09:59:28.736,,-18,-23,1063
09:59:28.774,,-18,-24,1062
09:59:28.812,,-18,-24,1063
09:59:28.850,,-18,-23,1063
09:59:28.888,,-18,-24,1063
09:59:28.926,,-18,-24,1063
09:59:28.964,,-18,-24,1062
09:59:29.002,,-18,-24,1062
09:59:29.040,,-17,-23,1062
09:59:29.078,,-18,-23,1063
09:59:29.116,,-18,-24,1062
09:59:29.154,,-18,-24,1063
09:59:29.192,,-18,-23,1062
09:59:29.230,,-18,-24,1062
09:59:29.268,,-18,-23,1062
09:59:29.306,,-18,-24,1062
09:59:29.344,,-19,-24,1063
09:59:29.382,,-18,-24,1062
09:59:29.420,,-18,-24,1062
09:59:29.458,,-18,-23,1062
09:59:29.496,,-18,-24,1062
09:59:29.534,,-18,-23,1062
09:59:29.572,,-18,-23,1062
09:59:29.610,,-18,-24,1063
09:59:29.648,,-18,-24,1062
09:59:29.686,,-18,-23,1062
09:59:29.724,,-18,-24,1062
09:59:29.762,,-18,-23,1063
09:59:29.800,,-18,-23,1062
09:59:29.838,,-18,-24,1063
09:59:29.876,,-18,-23,1062
09:59:29.914,,-18,-23,1062
09:59:29.952,,-18,-24,1063
09:59:29.990,,-18,-23,1062
09:59:30.028,,-18,-24,1063
09:59:30.066,,-18,-23,1063
09:59:30.104,,-18,-24,1063
09:59:30.142,,-18,-24,1063
09:59:30.180,,-18,-24,1062
09:59:30.218,,-18,-23,1062
09:59:30.256,,-18,-23,1063
09:59:30.294,,-18,-23,1063
09:59:30.332,,-18,-23,1063
09:59:30.370,,-18,-24,1062
09:59:30.408,,-18,-24,1062
09:59:30.446,,-18,-23,1063
09:59:30.484,,-18,-24,1061
09:59:30.522,,-18,-23,1064
09:59:30.560,,-18,-23,1062
09:59:30.598,,-18,-24,1062
09:59:30.636,,-18,-24,1063
09:59:30.674,,-18,-23,1062
09:59:30.712,,-18,-24,1063
09:59:30.750,,-18,-23,1062
09:59:30.788,,-18,-24,1062
09:59:30.826,,-18,-24,1063
09:59:30.864,,-18,-23,1062
09:59:30.990,,-18,-23,1063
09:59:30.991,,-18,-23,1063
09:59:30.992,,-18,-23,1063
09:59:31.016,,-18,-24,1062
09:59:31.054,,-18,-24,1062
09:59:31.092,,-18,-23,1062
09:59:31.130,,-18,-24,1062
09:59:31.168,,-18,-23,1063
09:59:31.206,,-18,-24,1062
09:59:31.244,,-18,-23,1063
09:59:31.282,,-18,-24,1062
09:59:31.320,,-18,-24,1062
09:59:31.358,,-18,-23,1062
09:59:31.396,,-18,-24,1062
09:59:31.434,,-18,-23,1061
09:59:31.472,,-17,-23,1063
09:59:31.510,,-18,-23,1062
09:59:31.548,,-18,-24,1062
09:59:31.586,,-18,-23,1062
09:59:31.624,,-18,-23,1063
09:59:31.662,,-18,-24,1062
